anime,oseba,vloga 
33028,287,Theme Song Performance
33028,14637,Theme Song Composition
4722,158,Main
4722,20,Main
4722,65,Main
4722,6058,Supporting
4722,215,Supporting
4722,45,Supporting
4722,56,Supporting
4722,235,Supporting
4722,5629,Supporting
4722,6064,Director
4722,6549,Sound Director
4722,35727,Episode Director
4722,34425,Episode Director
10521,504,Main
10521,111,Main
10521,817,Main
10521,212,Main
10521,118,Main
10521,86,Main
10521,413,Main
10521,248,Main
10521,7263,Supporting
10521,93,Supporting
10521,51843,Producer
10521,8538,Director
10521,7194,Sound Director
10521,42034,Episode Director
15417,2,Main
15417,8,Main
15417,278,Main
15417,513,Main
15417,123,Supporting
15417,17,Supporting
15417,5,Supporting
15417,428,Supporting
15417,160,Supporting
15417,284,Supporting
15417,12437,Director
15417,37604,Episode Director
15417,2096,Script
15417,29041,Script
35639,10929,Main
35639,37014,Main
35639,42747,Main
35639,37495,Main
35639,12705,Main
35639,41096,Supporting
35639,33795,Supporting
35639,25167,Supporting
35639,38438,Supporting
35639,41187,Supporting
35639,45356,Director
35639,8074,Sound Director
35639,48068,Episode Director
35639,14013,Script
29758,10071,Main
29758,17635,Main
29758,34951,Supporting
29758,16453,Supporting
29758,6,Supporting
29758,11030,Supporting
29758,184,Supporting
29758,257,Supporting
29758,413,Supporting
29758,11141,Supporting
29758,6722,Director
29758,6016,Sound Director
29758,38963,Episode Director
29758,31055,Episode Director
16,58,Main
16,41,Main
16,132,Main
16,110,Main
16,2,Main
16,371,Supporting
16,63,Supporting
16,92,Supporting
16,142,Supporting
16,6598,Director
16,8074,Sound Director
16,8539,Episode Director
16,8187,Episode Director
34636,12652,Main
34636,41648,Main
34636,270,Main
34636,11622,Main
34636,11404,Supporting
34636,6,Supporting
34636,6634,Supporting
34636,428,Supporting
34636,40890,Supporting
34636,79,Supporting
34636,49435,Producer
34636,11501,Director
34636,7469,Sound Director
34636,20781,Episode Director
14829,116,Main
14829,117,Main
14829,78,Main
14829,93,Main
14829,13,Supporting
14829,16,Supporting
14829,92,Supporting
14829,119,Supporting
14829,87,Supporting
14829,100,Supporting
14829,6753,Director
14829,41261,Director
14829,16231,Director
14829,35787,Sound Director
31376,40399,Main
31376,29651,Main
31376,40400,Main
31376,40520,Supporting
31376,10765,Supporting
31376,24209,Supporting
31376,11236,Supporting
31376,885,Supporting
31376,8555,Supporting
31376,79,Supporting
31376,12257,Director
31376,6016,Sound Director
31376,42034,Episode Director
31376,38963,Episode Director
31952,27395,Main
31952,26705,Main
31952,14441,Main
31952,10571,Main
31952,11184,Supporting
31952,34525,Supporting
31952,11361,Supporting
31952,81,Supporting
31952,11510,Supporting
31952,25437,Supporting
31952,10140,Director
31952,6549,Sound Director
31952,14439,Script
31952,81,Theme Song Performance
387,277,Main
387,111,Main
387,1070,Supporting
387,148,Supporting
387,1420,Supporting
387,152,Supporting
387,892,Supporting
387,80,Supporting
387,164,Supporting
387,7536,Supporting
387,13223,Producer
387,9320,Producer
387,9571,Director
387,6549,Sound Director
36633,158,Main
36633,6996,Main
36633,8806,Main
36633,10989,Main
36633,126,Supporting
36633,8956,Supporting
36633,53,Supporting
36633,19371,Supporting
36633,13639,Supporting
36633,45496,Supporting
36633,8143,Director
36633,8110,Sound Director
36633,22703,Episode Director
36633,16901,Episode Director
6811,67,Main
6811,3,Main
6811,57,Main
6811,61,Main
6811,109,Supporting
6811,181,Supporting
6811,686,Supporting
6811,248,Supporting
6811,40,Supporting
6811,6,Supporting
6811,7194,Sound Director
6811,21187,Episode Director
6811,32969,Episode Director
6811,40525,Episode Director
4725,579,Main
4725,53,Main
4725,261,Supporting
4725,10148,Supporting
4725,413,Supporting
4725,630,Supporting
4725,1132,Supporting
4725,84,Supporting
4725,577,Supporting
4725,1489,Supporting
4725,12163,Director
4725,7194,Sound Director
4725,2307,Episode Director
4725,7034,Script
37475,11622,Main
37475,10765,Main
37475,1154,Main
37475,5295,Supporting
37475,10981,Supporting
37475,2,Supporting
37475,5250,Supporting
37475,14441,Supporting
37475,212,Supporting
37475,118,Supporting
37475,37107,Director
37475,7194,Sound Director
37475,6180,Storyboard
37475,8544,Theme Song Performance
2246,79,Main
2246,112,Supporting
2246,84,Supporting
2246,140,Supporting
2246,60,Supporting
2246,57,Supporting
2246,1,Supporting
2246,259,Supporting
2246,87,Supporting
2246,906,Supporting
2246,18593,Producer
2246,7217,Director
2246,22587,Episode Director
2246,50592,Episode Director
10568,10981,Main
10568,11817,Main
10568,10765,Main
10568,212,Supporting
10568,12748,Supporting
10568,184,Supporting
10568,79,Supporting
10568,344,Supporting
10568,6165,Supporting
10568,5,Supporting
10568,16559,Producer
10568,12257,Director
10568,8074,Sound Director
10568,42034,Episode Director
38572,1154,Main
38572,46249,Main
38572,49710,Main
38572,5142,Main
38572,13639,Supporting
38572,735,Supporting
38572,11361,Supporting
38572,36812,Supporting
38572,11622,Supporting
38572,11787,Supporting
38572,49298,Director
38572,6549,Sound Director
38572,9540,Script
38572,46249,Theme Song Performance
6773,8,Main
6773,245,Main
6773,137,Main
6773,93,Supporting
6773,40,Supporting
6773,184,Supporting
6773,1122,Supporting
6773,13,Supporting
6773,62,Supporting
6773,179,Supporting
6773,16559,Producer
6773,52145,Producer
6773,6722,Director
6773,8074,Sound Director
34279,34951,Main
34279,42197,Main
34279,26063,Supporting
34279,10765,Supporting
34279,513,Supporting
34279,79,Supporting
34279,245,Supporting
34279,428,Supporting
34279,11659,Supporting
34279,98,Supporting
34279,16583,Director
34279,6016,Sound Director
34279,44528,Episode Director
34279,51505,Episode Director
36028,34615,Main
36028,17629,Main
36028,221,Main
36028,591,Supporting
36028,337,Supporting
36028,5626,Supporting
36028,91,Supporting
36028,299,Supporting
36028,576,Supporting
36028,92,Supporting
36028,11268,Director
36028,8074,Sound Director
36028,40170,Episode Director
36028,6619,Episode Director
19111,17211,Main
19111,11361,Main
19111,17213,Main
19111,8921,Main
19111,11359,Main
19111,14409,Main
19111,1592,Main
19111,17207,Main
19111,17209,Main
19111,20586,Supporting
19111,19840,Director
19111,11359,Theme Song Performance
19111,1592,Theme Song Performance
19111,17211,Theme Song Performance
39710,185,Main
39710,9510,Main
39710,34615,Main
39710,413,Supporting
39710,41048,Supporting
39710,16635,Supporting
39710,1154,Supporting
39710,735,Supporting
39710,90,Supporting
39710,494,Supporting
39710,19775,Director
39710,37045,Sound Director
39710,19904,Script
39710,39950,Theme Song Performance
36793,21515,Main
36793,47865,Main
36793,14879,Supporting
36793,11492,Supporting
36793,26063,Supporting
36793,494,Supporting
36793,10833,Supporting
36793,820,Supporting
36793,44513,Supporting
36793,17817,Supporting
36793,39632,Director
36793,44576,Sound Director
36793,7412,Episode Director
36793,9540,Script
19769,11184,Main
19769,11787,Main
19769,65,Main
19769,5,Main
19769,132,Supporting
19769,100,Supporting
19769,270,Supporting
19769,6,Supporting
19769,86,Supporting
19769,123,Supporting
19769,36979,Producer
19769,6498,Director
19769,38867,Sound Director
19769,10936,Episode Director
5300,118,Main
5300,21,Main
5300,149,Supporting
5300,456,Supporting
5300,121,Supporting
5300,17,Supporting
5300,241,Supporting
5300,76,Supporting
5300,3,Supporting
5300,283,Supporting
5300,38369,Producer
5300,6671,Director
5300,38061,Episode Director
5300,36836,Episode Director
34176,21543,Main
34176,285,Main
34176,21955,Supporting
34176,102,Supporting
34176,160,Supporting
34176,24269,Supporting
34176,362,Supporting
34176,40418,Supporting
34176,800,Supporting
34176,11158,Supporting
34176,33179,Director
34176,37396,Sound Director
34176,19291,Script
34176,42033,Script
60,17,Main
60,71,Main
60,135,Main
60,176,Main
60,21,Supporting
60,62,Supporting
60,137,Supporting
60,71,Supporting
60,136,Supporting
60,84,Supporting
60,5315,Director
60,7194,Sound Director
60,6064,Episode Director
60,11185,Episode Director
12467,16073,Main
12467,88,Main
12467,111,Supporting
12467,672,Supporting
12467,247,Supporting
12467,207,Supporting
12467,5295,Supporting
12467,11133,Supporting
12467,9580,Supporting
12467,52015,Producer
12467,15643,Director
12467,16749,Sound Director
12467,6459,Episode Director
10379,118,Main
10379,21,Main
10379,149,Supporting
10379,456,Supporting
10379,121,Supporting
10379,17,Supporting
10379,241,Supporting
10379,148,Supporting
10379,95,Supporting
10379,76,Supporting
10379,6671,Director
10379,41315,Episode Director
10379,10543,Episode Director
10379,12198,Script
5258,619,Main
5258,113,Main
5258,133,Main
5258,138,Main
5258,63,Main
5258,87,Main
5258,173,Supporting
5258,1,Supporting
5258,1414,Supporting
5258,807,Supporting
5258,12494,Director
5258,1346,Sound Director
5258,31677,Episode Director
5258,18421,Episode Director
19775,599,Main
19775,19834,Main
19775,15743,Main
19775,19834,Supporting
19775,92,Supporting
19775,124,Supporting
19775,8555,Supporting
19775,19834,Supporting
19775,100,Supporting
19775,413,Supporting
19775,22563,Director
19775,6016,Sound Director
19775,11475,Episode Director
19775,8714,Script
20847,7263,Main
20847,380,Main
20847,186,Main
20847,6560,Main
20847,124,Supporting
20847,34,Supporting
20847,1760,Supporting
20847,1696,Supporting
20847,10013,Supporting
20847,52,Supporting
20847,17035,Producer
20847,10435,Director
20847,10439,Sound Director
20847,10134,Episode Director
177,87,Main
177,89,Main
177,88,Main
177,395,Main
177,375,Main
177,92,Supporting
177,78,Supporting
177,86,Supporting
177,22,Supporting
177,344,Supporting
177,472,Producer
177,203,Producer
177,5094,Director
177,5932,Director
34914,37047,Main
34914,7263,Main
34914,20416,Supporting
34914,36557,Supporting
34914,39674,Supporting
34914,40879,Supporting
34914,18615,Supporting
34914,10765,Supporting
34914,413,Supporting
34914,504,Supporting
34914,19775,Director
34914,37045,Sound Director
34914,40554,Episode Director
34914,48882,Episode Director
1222,381,Main
1222,580,Main
1222,6517,Main
1222,9713,Supporting
1222,715,Supporting
1222,411,Supporting
1222,169,Supporting
1222,699,Supporting
1222,639,Supporting
1222,671,Supporting
1222,5640,Director
1222,10569,Director
1222,6080,Sound Director
1222,42034,Episode Director
13535,11784,Main
13535,185,Main
13535,890,Supporting
13535,409,Supporting
13535,356,Supporting
13535,1764,Supporting
13535,17817,Supporting
13535,195,Supporting
13535,465,Supporting
13535,12437,Director
13535,38121,Director
13535,20050,Sound Director
13535,41929,Episode Director
25283,11817,Main
25283,11184,Main
25283,12490,Main
25283,8956,Main
25283,16135,Supporting
25283,28053,Supporting
25283,29295,Supporting
25283,167,Supporting
25283,8650,Supporting
25283,37503,Supporting
25283,6186,Director
25283,40406,Episode Director
25283,49298,Episode Director
25283,8956,Theme Song Performance
21561,817,Main
21561,25435,Main
21561,1154,Main
21561,185,Supporting
21561,40,Supporting
21561,11784,Supporting
21561,7288,Supporting
21561,2,Supporting
21561,9968,Supporting
21561,31629,Supporting
21561,33711,Producer
21561,7268,Director
21561,8074,Sound Director
21561,10377,Episode Director
35847,9510,Main
35847,26063,Main
35847,36724,Main
35847,112,Main
35847,18227,Main
35847,8147,Supporting
35847,5,Supporting
35847,6686,Supporting
35847,34951,Supporting
35847,26541,Supporting
35847,51639,Producer
35847,5956,Director
35847,8834,Sound Director
35847,49221,Episode Director
31229,672,Main
31229,494,Main
31229,1762,Supporting
31229,10989,Supporting
31229,735,Supporting
31229,7093,Supporting
31229,356,Supporting
31229,456,Supporting
31229,118,Supporting
31229,167,Supporting
31229,38061,Director
31229,8834,Sound Director
31229,494,Theme Song Performance
31229,17151,Theme Song Performance
170,134,Main
170,112,Main
170,177,Main
170,1506,Main
170,798,Main
170,337,Supporting
170,6,Supporting
170,66,Supporting
170,6175,Supporting
170,427,Supporting
170,6306,Director
170,40537,Episode Director
170,6805,Episode Director
170,20058,Storyboard
38753,46817,Main
38753,14441,Main
38753,11661,Main
38753,11030,Main
38753,26543,Main
38753,36724,Supporting
38753,86,Supporting
38753,890,Supporting
38753,41648,Supporting
38753,7492,Supporting
38753,51843,Producer
38753,6518,Director
38753,47340,Director
38753,37118,Sound Director
329,738,Main
329,3,Main
329,208,Supporting
329,160,Supporting
